price,km,hp,doors,quarterly_tax,mfr_guarantee,guarantee_period,airco,automatic_airco,cd_player,central_lock,mistlamps,sport_model,age_08_04_calculada
9950.0,58000.0,110,3,69.0,0,3,1,0,0,1,0,1,57
10495.0,58000.0,110,3,85.0,1,3,1,0,0,1,1,1,61
7950.0,57565.0,86,5,69.0,0,3,0,0,0,0,0,1,67
10500.0,57413.0,107,5,85.0,1,3,0,0,0,0,0,1,62
8950.0,57374.0,110,5,85.0,0,3,1,0,0,1,1,0,64
9900.0,57179.0,110,5,85.0,0,3,1,0,0,1,1,0,61
9995.0,57169.0,110,3,85.0,0,3,1,0,0,1,1,1,60
9950.0,57124.0,110,3,85.0,0,3,1,0,0,1,1,1,62
9950.0,57000.0,110,3,69.0,0,3,1,0,0,0,0,1,62
8250.0,57000.0,110,3,69.0,0,3,0,0,0,0,0,1,66
9950.0,57000.0,86,5,69.0,0,3,0,0,0,0,0,0,62
8950.0,56259.0,86,3,69.0,0,3,0,0,0,0,0,0,58
10950.0,56209.0,107,3,85.0,1,3,0,0,0,1,0,1,61
9250.0,56074.0,86,4,69.0,1,3,0,0,0,0,0,0,66
9950.0,55942.0,110,5,85.0,1,3,1,0,0,1,0,1,62
9995.0,55844.0,86,5,69.0,0,3,1,0,0,1,1,0,56
8750.0,55747.0,86,3,69.0,0,3,1,0,0,1,1,0,60
10950.0,55478.0,86,5,69.0,0,3,1,0,0,1,1,0,57
10350.0,55085.0,107,5,85.0,1,3,1,0,0,1,1,0,59
9950.0,55061.0,110,5,85.0,0,3,0,0,0,1,0,1,64
8950.0,55000.0,86,3,69.0,0,6,0,0,0,0,0,0,64
10950.0,55000.0,110,5,85.0,0,3,1,0,0,1,1,0,56
10950.0,54936.0,110,5,85.0,1,3,1,0,0,1,1,0,62
8950.0,54875.0,110,5,85.0,1,3,0,0,0,0,0,1,67
8900.0,54847.0,110,3,69.0,1,3,1,0,0,1,0,0,66
10250.0,54554.0,110,3,85.0,1,3,1,0,0,1,1,1,59
9450.0,54125.0,110,5,69.0,0,6,0,0,0,1,0,0,60
9250.0,54000.0,110,3,85.0,1,3,1,0,0,1,1,0,60
10500.0,54000.0,110,5,85.0,0,6,1,0,0,1,0,0,56
7350.0,54000.0,86,5,69.0,0,3,0,0,0,0,0,1,57
10250.0,54000.0,110,3,19.0,0,3,1,0,0,1,0,0,56
10250.0,53285.0,110,5,85.0,1,3,1,0,0,1,1,0,61
11500.0,53053.0,110,5,85.0,0,3,1,0,1,1,1,0,64
8950.0,53000.0,110,3,19.0,0,6,1,0,0,1,0,0,67
7750.0,53000.0,86,3,69.0,0,3,0,0,0,0,0,0,67
9500.0,52968.0,110,3,69.0,1,3,0,0,0,0,0,1,63
8450.0,52800.0,86,3,69.0,0,3,0,0,0,1,0,1,66
8950.0,52548.0,110,3,69.0,0,3,1,0,0,1,0,1,56
8400.0,52487.0,110,4,69.0,0,3,0,0,0,0,0,0,59
9250.0,52383.0,86,3,69.0,0,3,0,0,0,0,0,1,65
8900.0,52112.0,110,4,69.0,0,6,1,0,0,1,0,0,60
8750.0,51712.0,110,3,69.0,0,3,1,0,1,1,0,1,57
10950.0,51421.0,110,5,85.0,0,6,0,0,0,1,0,0,57
8950.0,51235.0,86,4,69.0,0,3,0,0,0,0,0,0,60
8950.0,51000.0,86,3,69.0,0,3,0,0,0,0,0,0,64
8895.0,50925.0,110,5,85.0,1,3,0,0,0,0,0,0,60
9390.0,50806.0,86,3,19.0,0,3,0,0,0,0,0,0,65
8750.0,50469.0,110,5,85.0,1,3,1,0,0,0,0,1,58
9750.0,50173.0,110,5,85.0,0,3,1,0,0,1,1,0,60
9950.0,50000.0,110,5,85.0,0,3,1,0,1,1,1,0,61
10950.0,49942.0,110,3,85.0,0,3,1,0,0,1,1,0,64
9900.0,49585.0,110,5,85.0,1,3,0,0,0,0,0,0,66
9500.0,49258.0,110,4,69.0,0,3,1,0,0,0,0,0,61
9950.0,49000.0,110,3,69.0,0,3,1,0,0,0,0,0,60
9950.0,48738.0,110,5,85.0,0,12,1,0,0,1,0,0,62
10500.0,47750.0,86,5,69.0,0,3,1,0,0,1,1,0,61
9950.0,47612.0,86,3,69.0,0,3,0,0,0,0,0,1,62
10495.0,47500.0,86,5,69.0,1,3,0,0,0,1,0,0,67
9500.0,47237.0,110,3,69.0,0,12,0,0,0,1,0,0,65
8500.0,47171.0,86,3,69.0,1,3,0,0,0,1,0,0,57
10450.0,47060.0,110,4,69.0,1,3,1,0,0,0,0,0,59
8950.0,47014.0,86,3,69.0,0,3,0,0,0,0,0,0,64
9900.0,46929.0,86,3,69.0,1,3,1,0,0,1,1,1,58
8900.0,46000.0,86,5,69.0,0,3,0,0,0,0,0,1,62
8745.0,45681.0,110,3,69.0,0,3,0,0,0,0,0,1,64
8750.0,45549.0,86,3,69.0,0,12,0,0,0,0,0,0,64
10750.0,45000.0,110,5,69.0,0,6,1,0,0,1,0,0,56
9750.0,45000.0,110,3,69.0,0,6,0,0,0,0,0,0,56
8850.0,45000.0,110,5,85.0,0,3,1,0,0,1,1,0,64
7950.0,45000.0,86,5,69.0,0,3,0,0,0,0,0,1,65
9450.0,45000.0,110,4,69.0,1,12,0,0,0,0,0,0,62
9950.0,45000.0,107,3,85.0,0,3,1,0,0,1,1,0,60
8250.0,44944.0,110,4,69.0,0,3,1,0,0,1,0,0,62
9950.0,44597.0,86,3,19.0,0,3,0,0,0,0,0,0,60
9995.0,44458.0,86,3,69.0,1,3,0,0,0,0,0,0,67
9950.0,43818.0,110,5,85.0,0,3,1,0,0,0,0,0,58
10495.0,43426.0,110,5,85.0,1,3,0,0,0,0,0,0,59
7950.0,43000.0,110,4,72.0,0,3,0,0,0,1,0,0,57
8950.0,43000.0,110,5,69.0,0,6,0,0,0,0,0,0,67
9695.0,43000.0,110,5,85.0,0,6,1,0,0,0,0,0,56
7750.0,43000.0,86,3,69.0,0,3,0,0,0,0,0,0,63
9950.0,42750.0,110,3,69.0,0,3,0,0,0,0,0,0,67
9950.0,42102.0,110,5,85.0,1,3,1,0,0,1,1,0,66
9950.0,41586.0,110,5,19.0,0,3,0,0,0,0,0,0,62
9900.0,41200.0,110,5,85.0,0,6,0,0,0,1,0,0,63
10950.0,40214.0,86,3,69.0,1,3,1,0,0,1,1,1,56
8950.0,40000.0,86,4,69.0,1,3,0,0,0,0,0,0,59
8950.0,39222.0,86,3,69.0,1,3,0,0,0,0,0,1,65
8250.0,39144.0,110,3,69.0,1,3,0,0,0,1,0,0,65
10250.0,39000.0,110,5,85.0,1,3,1,0,0,1,1,0,61
8750.0,38019.0,110,5,85.0,1,3,1,0,0,0,0,1,60
9750.0,37759.0,110,5,85.0,1,3,0,0,0,0,0,1,67
10950.0,37500.0,110,5,85.0,1,3,0,0,0,0,0,0,60
10950.0,37111.0,110,3,69.0,1,3,0,0,0,1,0,1,59
9750.0,37000.0,86,3,69.0,0,3,0,0,0,0,0,0,61
8900.0,36954.0,110,3,69.0,1,3,0,0,0,1,0,1,58
9500.0,36943.0,110,5,85.0,1,3,0,0,0,0,0,1,59
9950.0,36923.0,86,5,69.0,0,3,0,0,0,0,0,1,62
9950.0,36658.0,110,3,69.0,0,3,1,0,0,1,0,1,65
8250.0,36000.0,86,3,69.0,0,3,0,0,0,0,0,0,64
10450.0,36000.0,110,3,85.0,1,3,1,0,0,1,1,1,64
10950.0,35512.0,110,3,85.0,0,3,1,0,0,1,1,1,61
9250.0,35283.0,86,3,69.0,0,3,0,0,0,1,0,0,64
8900.0,35000.0,110,3,69.0,1,3,0,0,1,1,0,1,67
10900.0,35000.0,86,5,69.0,1,3,1,0,0,1,1,1,56
9750.0,34114.0,110,3,69.0,1,3,0,0,0,0,0,1,63
11950.0,34000.0,110,5,85.0,0,3,1,0,0,1,1,0,57
7900.0,33847.0,86,4,69.0,1,3,0,0,0,0,0,0,67
10900.0,33535.0,110,4,69.0,0,3,0,0,0,0,0,0,56
10450.0,33000.0,110,3,69.0,0,3,0,0,0,0,0,0,64
10950.0,32150.0,110,5,85.0,0,3,1,0,1,0,0,1,58
9950.0,31588.0,86,3,69.0,1,3,0,0,0,0,0,0,64
10750.0,31480.0,110,3,85.0,0,3,1,0,0,1,1,0,59
9900.0,31307.0,110,5,85.0,1,3,0,0,0,0,0,1,56
10750.0,31000.0,110,4,69.0,0,3,1,0,0,1,0,0,67
10450.0,30634.0,110,5,85.0,1,3,1,0,0,1,1,0,57
9450.0,30300.0,86,4,69.0,1,12,0,0,0,1,0,0,67
10750.0,28500.0,86,3,69.0,0,3,0,0,0,1,0,0,59
10950.0,28500.0,110,5,85.0,0,3,1,0,0,1,1,0,59
10000.0,28000.0,86,3,69.0,0,3,0,0,0,1,0,1,56
10500.0,26698.0,110,3,85.0,0,3,1,0,0,1,1,0,67
12500.0,26000.0,107,3,85.0,0,3,1,0,0,1,0,0,61
8950.0,25505.0,86,5,69.0,1,3,0,0,0,1,0,1,61
10500.0,25000.0,110,5,85.0,0,6,0,0,0,1,0,0,57
9245.0,22835.0,110,3,69.0,1,3,0,0,0,1,0,0,65
10950.0,22705.0,110,5,85.0,1,3,1,0,0,1,1,0,58
9500.0,22178.0,86,3,69.0,0,3,0,0,0,1,0,0,62
10900.0,17345.0,110,3,69.0,0,3,0,0,0,1,0,0,61
10950.0,15535.0,86,4,69.0,0,3,0,0,0,0,0,0,66
9450.0,15110.0,86,5,69.0,0,3,0,0,0,0,0,1,65
7950.0,139145.0,73,2,185.0,0,6,0,0,0,0,0,0,70
8950.0,138500.0,86,5,69.0,0,3,0,0,0,0,0,0,78
7950.0,137741.0,90,5,185.0,0,6,0,0,0,0,0,0,73
9500.0,137178.0,90,5,185.0,0,6,0,0,0,1,0,0,79
8600.0,134889.0,72,3,185.0,1,3,0,0,0,1,0,0,75
5950.0,134660.0,72,5,64.0,0,3,0,0,0,0,0,0,70
7750.0,134539.0,110,5,85.0,0,3,1,0,0,1,0,0,72
7950.0,131500.0,72,5,185.0,0,3,1,0,0,1,1,0,78
6950.0,131307.0,110,3,69.0,0,3,0,0,0,0,0,1,76
7250.0,130025.0,110,3,69.0,0,3,0,0,0,0,0,1,73
6500.0,130000.0,86,5,19.0,0,3,0,0,0,0,0,0,77
7250.0,128960.0,110,5,85.0,0,3,1,0,0,1,0,1,76
9250.0,128351.0,110,5,85.0,0,3,1,0,0,1,0,0,79
8250.0,128006.0,110,3,69.0,1,3,0,0,0,1,0,0,72
7250.0,127159.0,72,3,185.0,0,3,0,0,0,0,0,0,70
5250.0,126478.0,110,4,69.0,0,3,1,0,0,0,0,0,71
7900.0,126000.0,110,5,69.0,0,6,0,0,0,0,0,0,76
6900.0,125778.0,110,3,69.0,0,3,0,0,0,0,0,1,75
7900.0,125400.0,110,3,69.0,0,6,0,0,0,1,0,0,74
7250.0,124910.0,72,5,185.0,0,3,0,0,0,0,0,1,73
8450.0,124743.0,110,3,69.0,0,3,0,0,0,1,0,0,69
7950.0,124591.0,110,5,85.0,1,3,1,0,0,1,0,0,75
7950.0,124057.0,110,3,69.0,1,3,0,0,0,0,0,1,73
6450.0,123403.0,110,3,69.0,1,3,1,0,0,1,0,0,71
6650.0,123104.0,110,5,85.0,0,3,0,0,0,0,0,1,74
7950.0,123077.0,86,3,69.0,0,3,0,0,0,0,0,1,73
7250.0,122820.0,86,5,69.0,0,3,1,0,0,1,1,0,79
7450.0,122290.0,110,3,69.0,0,3,0,0,0,0,0,1,76
7950.0,121900.0,110,4,69.0,0,3,1,0,0,1,0,0,73
7250.0,121545.0,110,5,85.0,0,3,0,0,0,0,0,0,76
8250.0,120474.0,72,3,185.0,0,3,0,0,0,0,0,1,70
8950.0,120263.0,72,5,64.0,0,6,0,0,0,0,0,0,75
7750.0,120196.0,110,3,69.0,0,3,1,0,0,1,1,1,73
8500.0,120000.0,110,5,85.0,0,3,0,0,0,0,0,1,70
7750.0,120000.0,110,5,85.0,0,3,0,0,0,1,1,0,77
5750.0,115877.0,110,4,69.0,0,3,1,0,0,0,0,0,72
6900.0,115345.0,110,5,85.0,0,3,0,0,0,1,0,0,75
6500.0,115157.0,110,3,69.0,0,3,0,0,0,1,0,0,70
6500.0,115000.0,107,5,85.0,0,3,1,0,0,0,0,1,77
7600.0,114258.0,86,5,69.0,0,3,0,0,0,0,0,1,76
8950.0,112963.0,72,5,185.0,1,3,0,0,0,0,0,0,72
7450.0,112307.0,110,5,85.0,1,3,0,0,0,1,0,0,73
7350.0,112000.0,86,3,69.0,0,3,0,0,0,1,0,0,71
7750.0,111602.0,86,3,69.0,0,3,0,0,0,1,0,1,72
7460.0,111392.0,110,3,197.0,0,3,0,0,0,1,0,0,79
9250.0,110901.0,110,5,85.0,1,3,1,0,0,1,0,0,75
7250.0,110887.0,110,3,85.0,0,3,0,0,0,1,1,0,79
6500.0,110634.0,86,3,69.0,1,3,0,0,0,1,0,1,71
6800.0,110000.0,110,4,69.0,0,3,1,0,0,1,0,0,79
8700.0,109540.0,110,5,85.0,1,3,1,0,0,1,0,1,74
7500.0,109263.0,110,5,85.0,0,3,0,0,0,0,0,0,77
7750.0,107516.0,110,3,69.0,1,3,0,0,0,0,0,1,70
7950.0,107108.0,110,3,69.0,0,3,0,0,0,1,0,1,72
9950.0,107000.0,110,3,69.0,0,3,1,0,0,1,0,1,74
6640.0,106250.0,110,5,85.0,0,3,0,0,0,0,0,0,73
8750.0,106150.0,86,3,19.0,0,3,0,0,0,0,0,0,70
7750.0,106108.0,110,3,69.0,0,3,0,0,0,1,0,0,71
5950.0,105856.0,86,3,69.0,0,3,0,0,0,0,0,1,71
6750.0,105152.0,86,3,69.0,0,3,0,0,0,0,0,1,76
6500.0,105135.0,110,3,69.0,0,3,1,0,0,0,0,1,79
8750.0,104344.0,110,3,69.0,0,6,1,0,0,1,0,0,75
7950.0,104150.0,110,3,69.0,0,3,0,0,0,1,0,1,73
6750.0,104000.0,86,3,69.0,0,3,0,0,0,0,0,0,73
7950.0,103121.0,86,5,69.0,0,3,0,0,0,1,0,0,72
7950.0,102300.0,86,3,69.0,0,3,0,0,0,0,0,0,79
8950.0,102005.0,107,5,85.0,0,3,0,0,1,1,1,0,74
7750.0,102000.0,86,3,69.0,1,3,0,0,0,0,0,0,76
6450.0,101855.0,110,5,85.0,0,3,0,0,0,0,0,0,74
6900.0,101773.0,110,3,69.0,0,3,1,0,0,0,0,1,73
8450.0,101159.0,110,5,85.0,0,3,0,0,0,1,0,1,74
6750.0,101000.0,86,3,19.0,0,3,0,0,0,1,0,0,73
8050.0,100732.0,86,4,69.0,0,3,0,0,0,0,0,0,73
9500.0,100719.0,110,5,85.0,0,3,1,0,0,1,0,0,78
7750.0,100487.0,110,4,69.0,1,3,1,0,0,1,0,0,77
8500.0,100458.0,110,5,85.0,0,3,1,0,0,0,0,0,79
7795.0,100192.0,110,3,69.0,1,3,1,0,1,1,0,0,74
6490.0,100123.0,110,3,69.0,1,3,0,0,0,0,0,0,79
7950.0,99971.0,110,3,69.0,0,3,1,0,0,1,0,1,72
6425.0,99397.0,86,5,69.0,0,3,0,0,0,0,0,1,78
8950.0,99374.0,86,5,69.0,0,3,0,0,0,0,0,0,68
6950.0,99245.0,110,5,19.0,0,3,0,0,0,1,1,0,71
8750.0,98742.0,110,5,85.0,1,3,0,0,0,0,0,0,78
8450.0,98154.0,110,3,69.0,0,6,1,0,0,1,0,0,70
7950.0,98000.0,110,5,19.0,0,3,1,0,0,1,0,0,76
7950.0,97548.0,86,5,69.0,1,3,0,0,0,0,0,0,79
8900.0,97534.0,110,5,85.0,0,3,0,0,0,0,0,0,77
8950.0,97494.0,110,5,85.0,1,3,0,0,1,1,0,1,72
8900.0,97085.0,110,5,85.0,1,3,0,0,0,1,0,0,72
7950.0,97000.0,110,4,69.0,1,12,0,0,0,0,0,0,68
6495.0,96302.0,86,3,69.0,0,3,0,0,0,0,0,1,73
7250.0,96000.0,86,3,69.0,0,3,0,0,0,0,0,0,77
9250.0,96000.0,110,5,85.0,1,3,0,0,0,0,0,1,73
6650.0,95909.0,110,5,85.0,0,3,0,0,0,0,0,1,77
6990.0,95700.0,110,5,85.0,0,3,0,0,0,0,0,0,78
7750.0,95651.0,110,5,85.0,0,3,0,0,0,0,0,0,77
6950.0,95000.0,86,5,69.0,1,3,0,0,0,0,0,1,78
7250.0,94447.0,110,3,69.0,0,3,0,0,0,1,0,1,79
9950.0,94079.0,110,5,85.0,1,3,1,0,0,1,0,0,79
9250.0,93841.0,110,5,85.0,0,6,0,0,0,0,0,0,79
7200.0,93090.0,86,5,69.0,0,3,0,0,0,1,0,1,78
8250.0,93066.0,110,5,85.0,0,3,0,0,0,1,1,0,71
8950.0,93039.0,110,3,69.0,0,3,0,0,0,1,1,0,78
8250.0,93000.0,110,5,85.0,0,3,1,0,0,1,0,0,76
6250.0,92830.0,86,3,69.0,0,3,0,0,0,0,0,0,79
9900.0,92255.0,107,5,85.0,1,3,0,0,0,1,0,0,79
7300.0,92096.0,86,5,69.0,0,3,1,0,0,0,0,0,79
8950.0,91921.0,86,3,69.0,0,6,0,0,0,1,0,0,71
6500.0,91900.0,86,3,69.0,0,3,0,0,0,1,0,1,69
7950.0,91399.0,110,5,85.0,1,3,0,0,1,0,0,1,77
7450.0,91082.0,110,3,69.0,1,3,0,0,0,0,0,0,74
7950.0,90370.0,86,5,69.0,1,3,0,0,0,0,0,1,70
8500.0,90345.0,86,5,69.0,0,6,0,0,0,1,0,0,77
6950.0,90305.0,86,3,69.0,0,3,0,0,0,0,0,1,76
7950.0,90011.0,86,3,69.0,1,3,0,0,0,0,0,1,77
6750.0,90000.0,86,3,69.0,0,3,0,0,0,0,0,0,76
8450.0,89983.0,110,3,85.0,1,3,1,0,0,1,1,0,69
7500.0,89953.0,110,5,19.0,0,3,0,0,0,0,0,0,77
8750.0,89800.0,72,3,185.0,0,3,0,0,0,0,0,0,73
8750.0,89739.0,86,5,69.0,1,3,0,0,0,0,0,0,78
8950.0,89520.0,110,3,69.0,1,3,0,0,0,0,0,0,75
7450.0,89507.0,86,3,69.0,0,3,0,0,0,0,0,1,74
9200.0,89096.0,110,5,85.0,0,3,0,0,0,1,0,1,68
8950.0,88700.0,110,3,69.0,0,3,0,0,0,0,0,1,73
7850.0,88500.0,110,5,85.0,0,3,1,0,0,1,1,0,71
6950.0,88186.0,72,3,185.0,0,3,0,0,0,0,0,0,72
7200.0,88000.0,110,3,69.0,0,3,0,0,0,1,0,1,74
7450.0,87743.0,110,3,85.0,0,3,0,0,0,1,1,0,77
6750.0,87613.0,86,3,69.0,0,3,0,0,0,0,0,1,74
7500.0,87358.0,110,3,69.0,1,3,0,0,0,1,1,1,72
7450.0,87083.0,110,4,69.0,1,3,1,0,0,1,0,0,71
7950.0,87000.0,110,4,69.0,1,3,0,0,0,0,0,0,69
7250.0,87000.0,110,4,69.0,0,3,1,0,0,0,0,0,77
7950.0,87000.0,86,3,69.0,0,12,0,0,0,0,0,0,72
8250.0,87000.0,86,3,69.0,0,3,0,0,0,0,0,0,79
8250.0,86860.0,110,5,85.0,1,3,1,0,0,1,1,0,71
6750.0,86109.0,110,3,85.0,0,3,1,0,0,1,1,0,79
8750.0,86000.0,86,5,69.0,0,3,0,0,1,1,0,0,78
8950.0,86000.0,110,3,19.0,0,3,1,1,0,1,1,0,79
8500.0,85864.0,72,5,185.0,0,3,1,0,0,1,0,1,69
8250.0,85565.0,110,5,85.0,0,3,1,0,0,1,0,1,79
9450.0,85470.0,107,3,85.0,0,3,1,0,0,0,0,1,69
7950.0,85200.0,110,3,69.0,1,3,0,0,0,0,0,0,72
7900.0,85000.0,110,3,85.0,1,3,1,0,0,1,1,0,69
8500.0,84988.0,110,3,69.0,0,3,0,0,0,0,0,0,72
8250.0,84966.0,110,5,85.0,0,3,1,0,0,1,0,1,78
8250.0,84472.0,110,5,85.0,1,3,0,0,0,0,0,0,75
8950.0,84402.0,110,4,69.0,1,3,1,0,0,1,0,0,72
7950.0,84123.0,110,3,69.0,0,3,0,0,0,0,0,1,73
6950.0,84000.0,110,5,85.0,0,3,1,0,0,1,1,0,79
7250.0,84000.0,110,5,19.0,0,3,1,0,0,0,0,0,77
7750.0,84000.0,110,5,85.0,0,3,0,0,0,0,0,1,76
8700.0,83850.0,110,3,85.0,0,3,1,0,0,1,1,0,74
8950.0,83540.0,110,5,85.0,1,12,0,0,0,0,0,0,79
6750.0,83405.0,110,5,85.0,0,3,0,0,0,0,0,1,75
7500.0,83291.0,110,5,85.0,0,3,1,0,0,0,0,0,70
7950.0,83133.0,86,3,69.0,0,3,0,0,0,0,0,1,68
8950.0,83047.0,86,3,69.0,0,3,0,0,0,0,0,1,70
7950.0,82700.0,110,3,69.0,0,3,0,0,0,1,0,0,70
7450.0,82675.0,86,3,69.0,0,3,0,0,0,0,0,1,77
5950.0,82595.0,86,3,19.0,0,3,0,0,0,0,0,0,77
7750.0,82256.0,110,3,69.0,0,3,0,0,0,1,0,1,74
6950.0,82103.0,86,3,69.0,1,3,0,0,0,0,0,1,76
8750.0,82021.0,86,5,69.0,1,3,0,0,0,0,0,0,79
8950.0,82000.0,110,5,85.0,0,3,1,0,0,1,0,0,70
7495.0,81988.0,110,5,85.0,1,3,0,0,0,1,0,0,78
7750.0,81930.0,110,5,85.0,1,3,0,0,0,0,0,1,75
6950.0,81663.0,110,3,69.0,0,3,0,0,0,1,0,0,69
7990.0,80486.0,110,5,85.0,0,3,0,0,0,0,0,0,76
7250.0,80000.0,110,4,19.0,0,3,1,0,0,0,0,0,77
6900.0,79000.0,86,3,69.0,0,3,0,0,0,0,0,0,68
7750.0,78894.0,110,5,85.0,0,3,0,0,0,0,0,0,73
7250.0,78689.0,110,4,69.0,0,3,0,0,0,0,0,0,77
8950.0,78435.0,86,3,69.0,0,3,0,0,0,0,0,0,76
8500.0,78260.0,110,3,69.0,0,12,0,0,0,0,0,0,70
7950.0,78120.0,110,5,85.0,1,3,0,0,0,1,1,0,71
6950.0,77000.0,86,3,19.0,0,3,0,0,0,0,0,0,76
8000.0,77000.0,110,3,69.0,0,3,0,0,0,1,0,0,77
7950.0,76382.0,110,3,85.0,0,3,0,0,1,1,1,0,74
8500.0,76268.0,86,3,69.0,1,3,0,0,0,0,0,0,75
7490.0,76151.0,86,3,69.0,0,3,0,0,0,0,1,1,72
8250.0,76000.0,110,3,69.0,1,3,0,0,0,1,0,0,79
9250.0,76000.0,110,5,85.0,0,3,1,0,0,1,0,0,70
7950.0,75840.0,86,5,69.0,0,3,0,0,0,0,0,1,71
9500.0,75799.0,110,3,19.0,0,3,0,0,0,0,0,0,76
8950.0,75525.0,110,3,19.0,0,6,0,0,0,1,0,0,71
8450.0,75323.0,86,5,69.0,0,12,0,0,0,0,0,0,77
7995.0,75322.0,110,4,85.0,0,6,0,0,0,0,0,0,78
8750.0,75226.0,110,4,69.0,0,6,0,0,0,0,0,0,77
5950.0,75085.0,86,5,69.0,0,3,0,0,0,0,0,1,70
8500.0,75000.0,110,5,85.0,0,3,1,0,0,1,1,0,72
8950.0,75000.0,86,4,69.0,1,12,0,0,0,0,0,0,68
8750.0,75000.0,86,4,69.0,1,3,1,0,1,1,1,0,68
7600.0,74926.0,110,5,85.0,0,6,0,0,0,1,0,0,77
7145.0,74785.0,110,5,85.0,0,3,0,0,0,0,0,1,79
8450.0,74573.0,110,5,85.0,1,3,0,0,0,0,0,1,68
5950.0,74567.0,86,3,19.0,0,3,0,0,0,0,0,0,74
9000.0,74196.0,110,5,85.0,0,3,1,0,1,1,1,0,79
7250.0,74151.0,110,3,69.0,0,3,0,0,0,0,0,1,79
7400.0,74096.0,110,3,69.0,0,3,0,0,1,1,0,1,74
8800.0,74093.0,110,5,85.0,1,3,1,0,0,1,1,0,78
7750.0,74000.0,110,3,69.0,0,3,1,0,0,0,0,1,70
7500.0,74000.0,86,3,69.0,0,3,0,0,0,0,0,1,74
8450.0,73638.0,86,4,19.0,0,12,0,0,0,1,0,0,77
7400.0,73460.0,110,5,85.0,0,3,0,0,1,0,0,0,74
7500.0,73200.0,110,5,85.0,0,3,0,0,0,1,0,1,79
8950.0,73116.0,110,5,85.0,0,3,1,0,0,1,1,0,75
8950.0,73014.0,110,5,85.0,0,3,1,0,0,1,1,0,69
7950.0,72703.0,110,3,69.0,0,3,0,0,0,0,0,1,76
7950.0,72328.0,110,5,85.0,0,3,0,0,0,1,1,0,78
7950.0,72222.0,110,5,85.0,0,3,1,0,0,1,0,0,77
8950.0,72128.0,107,5,85.0,0,3,0,0,0,1,0,1,70
7750.0,72090.0,110,5,85.0,1,3,0,0,0,0,0,0,77
8250.0,72000.0,110,4,69.0,1,3,1,0,0,1,0,0,77
7950.0,72000.0,110,3,85.0,1,3,0,0,0,1,1,0,77
7750.0,71900.0,86,3,69.0,1,3,0,0,0,0,0,0,76
8500.0,71825.0,110,5,85.0,0,3,0,0,0,1,0,0,76
6950.0,71740.0,110,5,85.0,0,6,0,0,0,0,0,0,79
7500.0,71500.0,110,4,69.0,0,3,0,0,0,0,0,0,79
7750.0,71359.0,110,3,69.0,1,3,1,0,0,0,0,1,78
5950.0,71263.0,86,3,69.0,0,6,0,0,1,0,0,0,78
7500.0,71186.0,110,3,69.0,0,3,1,0,0,0,0,1,77
8950.0,71054.0,86,3,69.0,0,6,0,0,0,0,0,0,71
7950.0,71000.0,110,3,69.0,1,12,0,0,0,0,0,0,75
6900.0,70939.0,110,5,85.0,0,3,0,0,0,1,0,0,79
7450.0,70932.0,110,3,69.0,1,3,0,0,0,1,0,1,76
8500.0,70597.0,107,3,85.0,1,3,0,0,1,1,0,1,79
7500.0,70482.0,110,5,19.0,0,3,0,0,0,0,0,0,72
8750.0,70124.0,110,3,69.0,1,3,0,0,0,1,0,0,76
7500.0,70039.0,110,3,69.0,1,3,0,0,0,0,0,1,75
9950.0,69904.0,110,5,85.0,0,3,1,0,0,1,0,0,79
7950.0,69388.0,86,3,69.0,0,6,0,0,0,0,0,0,74
9950.0,69320.0,110,5,85.0,1,3,1,0,0,1,0,0,74
9250.0,69000.0,110,5,85.0,0,3,0,0,1,1,1,0,77
9250.0,68988.0,86,5,69.0,1,3,0,0,0,0,0,0,72
9950.0,68945.0,110,5,85.0,1,3,1,0,0,1,0,0,78
5950.0,68285.0,110,3,69.0,1,3,0,0,0,0,0,1,73
7995.0,68000.0,110,5,85.0,0,3,1,0,0,1,0,0,75
8950.0,68000.0,86,3,69.0,1,3,0,0,0,0,0,0,69
7450.0,67451.0,86,4,69.0,0,3,0,0,1,0,0,0,74
8250.0,67266.0,86,5,69.0,0,3,0,0,0,1,0,1,75
8500.0,67255.0,110,5,85.0,0,3,0,0,0,0,0,0,77
8500.0,67100.0,110,5,85.0,0,3,1,0,0,1,1,0,69
9400.0,67092.0,72,3,185.0,0,3,1,0,0,1,0,1,68
7250.0,66880.0,110,3,85.0,1,3,0,0,0,1,1,0,79
8950.0,66855.0,110,5,85.0,0,3,1,0,0,1,1,0,78
9450.0,66843.0,110,5,85.0,1,3,1,0,0,1,1,0,79
8500.0,66718.0,110,3,69.0,0,3,1,0,0,1,0,0,73
6750.0,66168.0,86,3,69.0,1,3,0,0,0,0,0,0,79
7400.0,65950.0,110,5,85.0,0,3,0,0,0,0,0,1,79
8950.0,65500.0,86,3,69.0,1,3,0,0,0,0,0,0,77
6900.0,65307.0,110,3,85.0,1,3,0,0,0,1,1,0,79
7750.0,65254.0,86,3,69.0,1,3,0,0,1,0,0,0,78
8950.0,65021.0,72,3,185.0,0,3,0,0,0,0,0,0,70
6950.0,65006.0,86,3,69.0,0,3,0,0,0,0,0,1,74
8495.0,64280.0,110,4,69.0,1,3,0,0,0,0,0,0,76
10000.0,64000.0,107,3,85.0,0,3,0,0,0,1,1,0,74
